UserID,Name,Gender,Interests,Country,language,age,rate,price/h
44287,Alfredo Garcia,Female,"'Cars and automobiles', 'Technology', 'Music', 'Fashion'",Senegal,"'Japanese', 'Portuguese'",59,4,16
41076,Ricardo Brewster,Female,"'Technology', 'DIY and crafts', 'Photography', 'Finance and investments'",Russia,"'Chinese', 'Hindi'",59,3.5,16
43272,Linda Craig,Female,"'History', 'Parenting and family', 'Technology', 'Books'",Nicaragua,"'Hindi', 'Italian', 'Portuguese', 'German'",62,1.5,13
23958,Michael Paras,Female,"'Nature', 'Cars and automobiles', 'Travel', 'Sports'",United States,"'English', 'Italian'",65,3.1,15
23075,Sandra Johnson,Male,"'DIY and crafts', 'Finance and investments'",Pakistan,"'Arabic', 'Japanese', 'English', 'Portuguese'",19,3.2,22
74255,Nancy Brooks,Male,"'Parenting and family', 'Food and dining', 'History', 'Fashion'",United States,'Portuguese',22,4.3,12
89266,Gayla Blasen,Female,"'Fitness', 'Outdoor activities'",Guinea,"'Hindi', 'Portuguese'",63,4.9,16
59295,Herbert Bradburn,Male,"'Health and wellness', 'Sports', 'Parenting and family', 'Education and learning'",Uganda,"'Chinese', 'Italian'",62,1.3,24
40861,Aaron Johnston,Male,"'Pets', 'Fashion', 'Music', 'Fashion', 'Photography'",United Kingdom,"'Hindi', 'Chinese'",61,4.6,25
32103,James Strauss,Female,"'DIY and crafts', 'Cooking', 'Pets'",Brazil,'Spanish',47,4,10
25108,Faye Mitchell,Female,"'Art', 'Gardening'",Germany,"'English', 'Russian'",63,4.4,25
23609,Kenneth Pope,Male,"'Books', 'Science', 'Fashion'",Japan,"'French', 'Italian', 'Arabic', 'Russian'",51,1.1,15
25881,Luis Hall,Male,"'Gaming', 'Education and learning', 'Movies', 'Books'",Brazil,"'Italian', 'Arabic', 'Chinese'",25,3,10
39992,Emily Deck,Female,'Technology',Spain,"'German', 'Russian', 'Hindi', 'Portuguese'",26,4.3,13
3446,Joseph Singleton,Female,"'Health and wellness', 'Gaming'",Ethiopia,"'Japanese', 'Spanish', 'Portuguese'",43,2.6,18
54132,Caroline Williams,Male,"'Health and wellness', 'Politics', 'Food and dining', 'Parenting and family', 'Music'",Poland,"'French', 'Russian', 'Hindi'",25,3.8,16
47369,Grace Smith,Male,'Social causes and activism',Pakistan,"'French', 'Italian', 'Hindi', 'Portuguese'",23,3.1,22
29131,David Davis,Male,"'Education and learning', 'Business and entrepreneurship'",United Kingdom,"'Russian', 'Spanish', 'German', 'English'",25,2.4,11
11837,John Gonzalez,Male,"'Fitness', 'Beauty', 'Sports'",India,"'Chinese', 'Italian', 'Japanese', 'Russian'",20,3.9,14
11289,Peter Kelso,Female,"'Art', 'Travel', 'Movies', 'Food and dining', 'DIY and crafts'",Colombia,'Spanish',61,2.2,13
58807,Mark Davidson,Female,"'Cooking', 'Gaming'",Philippines,"'Italian', 'Spanish'",21,2.7,25
11478,Gladys Martin,Male,"'Finance and investments', 'Politics', 'Photography', 'Beauty'",China,"'French', 'Italian', 'Hindi'",33,1.5,11
23102,Francine Light,Female,'DIY and crafts',United States,"'Portuguese', 'Hindi', 'German', 'Spanish'",34,4.6,25
70272,Lloyd Raya,Female,'History',India,"'French', 'Spanish', 'Japanese', 'Portuguese'",20,4,12
62257,Darren John,Male,"'Fashion', 'Health and wellness', 'Books'",United Kingdom,"'Russian', 'Spanish', 'English', 'Japanese'",66,1.7,10
70373,Thomas Albright,Female,'Travel',Russia,"'Arabic', 'French'",21,4.2,23
40278,Mary Talamantes,Male,"'Sports', 'Pets', 'Gaming', 'DIY and crafts'",China,"'French', 'Chinese', 'Italian'",32,4.1,17
92467,Ronald Pennell,Female,'Gardening',Philippines,"'Portuguese', 'Italian', 'English'",48,2.2,16
8253,Steven Jones,Male,"'Music', 'Beauty'",Spain,"'Russian', 'French'",27,2.5,17
80971,Earline Blackwell,Female,"'DIY and crafts', 'Books', 'Fashion'",Russia,"'Arabic', 'English', 'Chinese', 'Hindi'",22,1.2,13
46312,Susan Dix,Male,"'Music', 'DIY and crafts'",Russia,"'Chinese', 'Italian'",37,4.7,19
95176,Leonard Nelson,Female,"'Nature', 'Social causes and activism'",India,"'Portuguese', 'Russian'",36,1.2,10
57957,Stephanie Brown,Female,"'Health and wellness', 'DIY and crafts', 'Sports', 'Cooking', 'Education and learning'",Mexico,"'Arabic', 'French', 'English'",24,2.2,23
36168,Michelle Wood,Female,"'Pets', 'Health and wellness'",United States,"'Spanish', 'English', 'Chinese', 'Portuguese'",26,3.4,24
56694,Mack Prejean,Male,"'DIY and crafts', 'Cars and automobiles', 'Travel'",Canada,'Hindi',45,4.3,20
3476,Cora Fleury,Female,"'Cars and automobiles', 'Food and dining', 'Education and learning'",Germany,'Russian',32,1.9,18
30556,Frank People,Male,"'Food and dining', 'Technology', 'Technology', 'Books', 'Fashion'",United States,"'Hindi', 'English'",67,4.6,19
4906,Kay Mccullough,Male,"'Social causes and activism', 'Fashion', 'Food and dining', 'Finance and investments', 'Nature'",Kyrgyzstan,"'French', 'English', 'German', 'Chinese'",45,3.8,10
18319,Yulanda Burke,Male,"'DIY and crafts', 'Photography', 'Food and dining'",United States,"'Italian', 'Chinese'",30,1.3,16
84281,Sandra Street,Female,"'Gaming', 'Books', 'Books', 'DIY and crafts', 'Fitness'",Afghanistan,"'Japanese', 'French', 'Portuguese', 'Chinese'",49,3.2,17
12892,Roy Watson,Male,"'Books', 'Movies'",Albania,"'German', 'Italian', 'Russian'",44,3,20
82893,Lisa Bruce,Male,"'Fashion', 'Fashion'",China,"'Russian', 'English', 'German'",49,1.6,15
424,Barbara Starkes,Female,'Finance and investments',Brazil,'English',67,4.8,23
425,Milton Stump,Female,'Fashion',United States,'Chinese',40,3.3,22
82873,Effie Giordano,Male,"'Science', 'Sports', 'Technology', 'Fashion'",India,'Italian',23,2,19
41540,Sheree Aveado,Female,"'Business and entrepreneurship', 'Finance and investments'",Iraq,"'Chinese', 'Japanese', 'Portuguese'",58,1.2,25
26653,Sheila Clemons,Female,"'Fashion', 'History'",Germany,'Russian',64,4.3,13
5085,Gilbert Hazzard,Male,"'Movies', 'Food and dining'",India,"'Arabic', 'Hindi'",23,2.9,21
26631,Irving Benson,Female,"'History', 'Books', 'Fashion', 'Science'",India,"'German', 'Arabic', 'English', 'Portuguese'",60,4.7,12
57558,Deborah Chandler,Female,"'Nature', 'Cooking'",Argentina,"'Italian', 'Russian', 'Arabic'",52,1.4,24
46989,John Beck,Male,'Nature',Spain,"'French', 'Italian', 'Russian', 'Portuguese'",20,2.8,13
55760,Douglas Blake,Male,"'History', 'Finance and investments'",Brazil,"'Italian', 'Japanese'",20,2.2,10
349,Cruz Branton,Female,"'Cars and automobiles', 'Nature'",India,'French',59,2.5,21
60407,Walter Wright,Male,"'Sports', 'Health and wellness'",South Africa,"'English', 'Chinese', 'Hindi'",32,1.2,12
90350,Josef Galloway,Male,"'Nature', 'Cooking'",China,"'Spanish', 'German', 'Arabic', 'Chinese'",47,3.4,20
44661,Thomas Heideman,Female,"'Nature', 'Parenting and family'",China,"'Chinese', 'Arabic', 'Italian'",37,4.4,14
20719,Loris Kravitz,Female,"'Art', 'Business and entrepreneurship', 'DIY and crafts'",Germany,"'Italian', 'Spanish', 'Arabic'",60,1.2,19
21327,Joseph Fosberg,Male,"'Parenting and family', 'Food and dining', 'Education and learning', 'DIY and crafts'",United States,'German',34,4.3,17
38200,Santiago Curtis,Male,"'Politics', 'Nature', 'Movies', 'Movies'",Portugal,"'Chinese', 'Arabic'",20,2.7,17
94853,James Wahl,Female,"'Social causes and activism', 'Finance and investments'",Indonesia,'Russian',50,2.9,11
34313,Albert Vanburen,Male,"'Business and entrepreneurship', 'Travel', 'Fashion', 'Gardening', 'Cars and automobiles'",United Kingdom,"'German', 'Italian', 'Japanese', 'Chinese'",26,1.3,25
43746,William Seldon,Male,'Pets',Uganda,"'French', 'Japanese'",27,2.7,11
26794,Fred Gilbert,Male,'Pets',India,"'Japanese', 'Chinese'",39,2.5,14
51104,Adam Phillips,Male,"'Nature', 'Gardening', 'Travel', 'Gaming'",Thailand,"'Chinese', 'English'",42,1.9,24
18826,Maria Buchheit,Female,"'Fitness', 'Social causes and activism', 'Cooking', 'Parenting and family'",India,'French',51,2.1,24
89687,Margaret Clark,Female,"'Movies', 'Gardening'",India,"'Japanese', 'Portuguese', 'Italian'",19,3.2,15
44735,William Johnson,Female,"'Travel', 'History', 'Finance and investments', 'History', 'Business and entrepreneurship'",Greece,'Spanish',25,2.1,10
31236,Marianne Dombeck,Female,'Art',Russia,"'Japanese', 'Spanish'",32,2.9,20
30362,James Gist,Female,"'Pets', 'Gardening', 'Cooking', 'Beauty'",Iran,'Italian',69,1.9,10
94262,William Bean,Female,"'Social causes and activism', 'Parenting and family', 'Music', 'Social causes and activism'",China,'Arabic',58,3.2,17
93137,Peter Cortez,Male,"'Gaming', 'Gaming', 'Art', 'Travel', 'Outdoor activities'",Australia,"'Russian', 'French', 'German', 'Chinese'",31,5,16
53610,Margaret Reynolds,Male,"'Travel', 'Parenting and family', 'Photography'",United States,"'Hindi', 'Portuguese', 'French', 'Arabic'",50,3.2,21
15483,Candice Bob,Female,'DIY and crafts',Spain,"'Chinese', 'German'",51,3.1,10
65375,Kenneth Nash,Female,'Sports',Nepal,"'Russian', 'Japanese'",30,3.5,18
42540,James Beamon,Male,"'Cars and automobiles', 'Movies'",India,"'German', 'Hindi', 'Italian'",55,2.7,14
86604,Lillian Evans,Male,"'Music', 'Pets', 'Cooking', 'Movies'",China,"'Russian', 'French'",55,3.5,10
44925,Jerry Dennis,Male,'Travel',Belgium,'French',48,2.6,12
15199,Earl Washington,Male,"'Fashion', 'Food and dining', 'Cooking', 'Gaming', 'Photography'",Spain,"'Portuguese', 'Italian'",64,2.8,24
68947,Adam Paoletti,Male,"'Fashion', 'Fitness'",United States,"'French', 'Chinese', 'English'",40,3.6,17
8724,Curt Schinke,Female,'Nature',Germany,"'Chinese', 'French'",42,2.4,14
75378,Timothy Harding,Male,"'Beauty', 'DIY and crafts', 'Cooking', 'Nature', 'Fashion'",Russia,"'Japanese', 'Arabic', 'Chinese'",32,3.2,10
45369,George Whatley,Male,"'Beauty', 'Technology'",India,"'Japanese', 'Hindi'",52,3.4,24
89971,Norma Majure,Male,"'Fitness', 'History'",United Kingdom,"'Portuguese', 'Russian'",37,3.4,19
27637,Blanche Kuykendall,Male,'Business and entrepreneurship',United Kingdom,"'French', 'Chinese'",29,4.4,17
40528,Paul Vance,Female,'Travel',United States,'Spanish',32,4.7,18
46150,Marlon Curtin,Female,'Education and learning',Japan,"'Italian', 'Spanish', 'Hindi', 'Portuguese'",50,4.6,24
90099,Ernesto Carlin,Male,"'Books', 'Technology'",Mexico,"'French', 'Japanese'",43,2.3,21
68430,Freda Parvin,Female,"'Finance and investments', 'Gaming'",Madagascar,'German',56,2.2,24
72958,Jamie Horton,Female,"'Education and learning', 'Health and wellness', 'Fashion'",Philippines,"'German', 'French', 'Hindi'",32,4.5,21
98917,Frank Parm,Female,"'Outdoor activities', 'Pets', 'Health and wellness'",Bangladesh,"'French', 'Chinese'",57,2.2,17
3438,Shani Zmolek,Female,"'Nature', 'Art', 'Finance and investments', 'Business and entrepreneurship', 'DIY and crafts'",Peru,"'Italian', 'English', 'Russian'",27,4.5,25
87752,Lewis Gerraro,Male,'Health and wellness',Switzerland,"'Italian', 'English', 'German'",66,1.2,19
97961,Madeleine Farrow,Female,"'Nature', 'Politics', 'Beauty', 'History'",China,"'Spanish', 'Hindi', 'French'",30,3.6,14
72359,Karlene Waites,Male,"'History', 'Movies', 'Pets', 'Politics', 'Art'",Ivory Coast,"'Arabic', 'Portuguese', 'Japanese'",56,4.8,23
52162,Leslie Leigland,Male,'Nature',Germany,"'French', 'Portuguese', 'Japanese'",35,2.2,25
36934,David King,Male,"'Photography', 'Photography', 'Books', 'Books', 'Finance and investments'",Ecuador,"'English', 'Japanese', 'Arabic', 'Hindi'",25,1.5,16
6500,Craig Angelo,Male,'Movies',United Kingdom,"'German', 'Portuguese'",55,2.2,10
49681,Rudy Burditt,Female,"'Photography', 'Health and wellness', 'Cooking'",United States,"'French', 'Italian'",25,2.9,23
2832,Carmen Wittmer,Female,"'Science', 'Health and wellness'",Belgium,"'Spanish', 'Chinese'",22,1.8,21
34552,Adam Jones,Male,"'Science', 'DIY and crafts', 'Food and dining', 'Food and dining'",France,"'English', 'Japanese', 'Russian'",58,2,13
49496,Mitchell Heard,Male,"'Movies', 'Movies'",Libya,"'French', 'Hindi', 'English', 'Spanish'",21,2.6,15
85768,Catarina Bussman,Female,"'Outdoor activities', 'Outdoor activities', 'Food and dining'",United States,'English',24,4.7,23
801,Tom Hepner,Female,'Books',United States,"'Spanish', 'Russian'",54,3.7,24
78469,Michael Lazarus,Male,"'Science', 'Social causes and activism'",China,"'Japanese', 'German', 'Italian', 'English'",27,2.3,16
18584,Raymond Meyer,Female,"'Health and wellness', 'Social causes and activism', 'Photography', 'Health and wellness'",India,"'Japanese', 'Spanish', 'Italian', 'English'",44,4.5,10
51293,Russel Graham,Female,"'Fashion', 'Education and learning', 'Business and entrepreneurship', 'Cars and automobiles'",United States,'Chinese',27,1.9,17
18949,Amanda Powell,Male,"'Finance and investments', 'Science', 'Health and wellness', 'Technology', 'Nature'",Colombia,"'French', 'Chinese', 'German', 'Japanese'",44,4.8,24
18150,Margarita Heffner,Female,"'Fashion', 'Pets'",Japan,"'Spanish', 'Hindi', 'Chinese', 'Japanese'",53,2.3,14
30965,Patricia Larson,Male,'Travel',Japan,"'Portuguese', 'Spanish', 'Chinese'",44,1.1,22
51872,Joyce Wobbleton,Female,"'Business and entrepreneurship', 'Sports', 'Gardening', 'Business and entrepreneurship'",Russia,'Spanish',59,4.1,12
64745,James Heier,Female,"'Health and wellness', 'Cooking', 'Travel'",Brazil,"'French', 'Italian'",49,3,20
64126,John Willey,Female,'Politics',India,"'German', 'Spanish', 'Russian', 'French'",35,3.2,21
38488,Randy Gonzalez,Female,"'Cars and automobiles', 'Fashion'",United States,"'Arabic', 'Spanish'",53,2.4,20
91895,Ladonna Monroe,Male,'Pets',United Kingdom,"'French', 'Russian', 'Chinese'",22,1.8,22
49280,Bryan Hodge,Male,"'Outdoor activities', 'Movies'",Namibia,"'Hindi', 'Japanese'",34,2.9,21
87995,Daryl Yeh,Male,"'Education and learning', 'Travel', 'Cars and automobiles', 'Business and entrepreneurship', 'Gardening'",Brazil,"'Portuguese', 'French', 'Japanese'",66,3.9,21
3510,Edwin Hiers,Female,"'Fitness', 'Music', 'Fitness'",Italy,"'Italian', 'Russian', 'English'",53,4.2,25
65413,Verna Bowman,Female,"'DIY and crafts', 'Politics', 'Health and wellness', 'Books', 'Food and dining'",Ukraine,"'Italian', 'Hindi'",37,2.2,20
35365,Brandon Jackson,Male,"'Food and dining', 'Sports'",Switzerland,'Portuguese',36,4,10
60500,Jewel Chernoff,Male,"'Pets', 'Education and learning', 'Cars and automobiles', 'Fashion', 'Music'",Spain,"'German', 'Italian', 'Arabic', 'Russian'",59,3.9,20
36029,Kip Morgan,Female,'Politics',Iraq,"'Spanish', 'Japanese', 'Hindi'",59,3.9,20
50739,Cynthia Diffey,Male,"'Education and learning', 'Books', 'Parenting and family', 'Education and learning', 'Cooking'",Philippines,"'English', 'French', 'German', 'Chinese'",56,1.9,10
75541,Dena Neace,Female,'Sports',Thailand,'Japanese',60,4.8,15
75892,Kari Clark,Male,"'Music', 'Social causes and activism', 'DIY and crafts', 'Technology', 'Cooking'",Philippines,"'German', 'Hindi', 'Japanese', 'Arabic'",50,3.1,11
14971,Barry Friedman,Female,"'Gaming', 'Food and dining', 'Books', 'Politics', 'Nature'",Italy,"'Chinese', 'Spanish', 'French'",30,4.3,15
45532,Jeffrey Dennard,Male,"'Travel', 'Photography'",Colombia,"'Chinese', 'Portuguese'",33,3.1,13
74279,Nora Gordon,Male,"'Art', 'Technology', 'Sports', 'Travel'",United States,"'Portuguese', 'French', 'Chinese', 'English'",43,1.5,23
72930,Bobby Barrett,Male,"'Gardening', 'Food and dining'",United States,"'Spanish', 'Russian', 'Arabic'",43,2.4,11
14796,Chester Ryan,Male,"'Books', 'Cooking', 'Food and dining', 'Cars and automobiles', 'Technology'",Spain,"'Arabic', 'Hindi', 'Chinese'",27,1.1,25
20917,Annette Stone,Male,"'Beauty', 'History'",United States,"'French', 'Spanish', 'English'",24,3.3,12
61667,Eddie Smith,Female,"'Sports', 'Fitness', 'Gaming', 'Technology', 'Photography'",United States,"'Portuguese', 'Russian'",48,4.7,20
17115,Evan Lockwood,Female,"'Social causes and activism', 'Gaming', 'Pets'",United States,'Russian',29,2.2,14
22848,Domingo Rezentes,Male,"'DIY and crafts', 'History', 'Parenting and family', 'Fitness'",United States,'Hindi',65,4.6,20
10799,Mona Stamper,Female,"'Photography', 'DIY and crafts', 'Sports'",Myanmar,"'Arabic', 'Italian'",24,3,20
76119,Albert Ferman,Male,"'Music', 'Politics', 'Social causes and activism', 'Sports', 'Food and dining'",United States,'Japanese',49,1.5,12
49720,Aaron Herrera,Male,"'Technology', 'Nature', 'Outdoor activities', 'Business and entrepreneurship', 'Movies'",Sweden,"'Japanese', 'English'",64,1,21
14569,Brianne White,Female,"'DIY and crafts', 'Fashion'",Uganda,"'Chinese', 'Spanish', 'Japanese', 'English'",50,4.8,23
5151,Robert Miller,Male,"'Art', 'Science', 'Gardening', 'Education and learning'",Israel,"'Japanese', 'Arabic', 'Portuguese', 'French'",66,1.7,25
42568,Lester French,Male,"'Parenting and family', 'Cars and automobiles', 'Gardening', 'Fashion', 'Education and learning'",India,"'Spanish', 'Chinese'",65,3.7,19
80553,Shawn Valencia,Male,"'Cars and automobiles', 'Cooking', 'DIY and crafts'",Spain,"'Chinese', 'Italian', 'Japanese'",59,3.6,23
47189,Charles Robles,Female,'Sports',United Kingdom,"'French', 'German'",29,3.8,13
21778,Daniel Slate,Male,"'Nature', 'Gaming'",Philippines,"'Spanish', 'German', 'Portuguese', 'French'",49,1.7,11
66131,Geoffrey Copple,Female,"'History', 'Pets', 'Education and learning', 'Outdoor activities', 'Art'",Germany,"'Italian', 'Russian', 'Chinese', 'Spanish'",67,2.7,11
88683,Joesph Barrett,Female,"'Beauty', 'Gaming'",China,'Hindi',63,1.7,16
62898,Colin Harrison,Female,"'Photography', 'Social causes and activism'",Ecuador,"'Portuguese', 'Italian', 'Arabic', 'Hindi'",36,1.1,23
64308,Kevin Styron,Male,"'Pets', 'Sports', 'Travel', 'Movies'",Japan,"'Arabic', 'Russian', 'Spanish', 'French'",42,1.1,23
17036,Weldon Xiong,Female,"'Fashion', 'Fitness', 'Technology', 'Health and wellness', 'Sports'",Indonesia,'Portuguese',56,3.4,11
539,Ruth Kennedy,Male,"'Nature', 'Science'",Spain,'French',52,2,18
16872,Todd Meek,Female,"'Books', 'DIY and crafts', 'DIY and crafts'",Egypt,'Italian',50,4.5,17
3083,Joy Downing,Male,"'Education and learning', 'Music', 'Art', 'Politics', 'Fashion'",India,"'Russian', 'Spanish', 'Portuguese'",66,1.3,20
90182,Melissa Denney,Male,"'Pets', 'Sports', 'Education and learning'",Malaysia,"'Spanish', 'French'",50,3.6,25
32855,Gloria Shaffer,Female,"'Gardening', 'Beauty', 'Finance and investments'",North Korea,"'Portuguese', 'Spanish'",26,3,19
79748,Grady Weaver,Female,"'Sports', 'Travel'",Singapore,"'German', 'Italian', 'Hindi', 'Russian'",55,3.5,14
70113,Lori Bosley,Male,"'Gardening', 'Pets', 'Gaming', 'Technology', 'Gaming'",Italy,'English',67,3.8,23
66011,Kristy Lavette,Female,"'Gardening', 'Cars and automobiles', 'Pets', 'Cars and automobiles'",United States,"'French', 'Spanish', 'Hindi'",23,4.2,12
47696,Jutta Crouse,Female,"'Beauty', 'Movies', 'Finance and investments'",Mexico,'Chinese',69,2.6,25
80573,Maria Castellanos,Female,"'Science', 'Cars and automobiles', 'DIY and crafts'",Mexico,"'German', 'Russian', 'Chinese'",24,4.7,21
70932,Doyle Edwards,Male,"'Social causes and activism', 'Photography', 'Health and wellness'",China,"'German', 'French'",38,2.7,24
21964,Jennifer Hall,Male,"'Cooking', 'Beauty'",Poland,'Italian',48,3.7,16
47814,Lawrence Coleman,Male,"'Books', 'Science', 'Cars and automobiles', 'Outdoor activities'",Belgium,"'English', 'Spanish', 'Arabic'",39,1.7,15
17427,Daryl Rapp,Male,"'Health and wellness', 'Cooking', 'Books'",Germany,"'Russian', 'Arabic'",19,2.1,20
3623,Jasper Palacios,Female,"'Outdoor activities', 'Fashion', 'Music'",India,"'French', 'Italian', 'Japanese', 'Arabic'",24,1.7,16
53250,Leslie Smith,Male,"'Cars and automobiles', 'Music', 'Social causes and activism', 'Fashion'",India,'French',66,1.3,23
73737,Dolores Sanchez,Male,"'Health and wellness', 'History'",Italy,"'Hindi', 'English'",66,3.5,16
66121,Monica Moore,Male,"'Science', 'Cooking', 'Finance and investments', 'Nature', 'Books'",Jordan,"'Chinese', 'Japanese'",67,4.7,16
28110,Sally Olds,Female,'Politics',Algeria,'Russian',30,1,24
85053,Robert Ronn,Female,"'Health and wellness', 'Fitness', 'Pets', 'Cars and automobiles', 'Social causes and activism'",Portugal,"'German', 'French'",46,4,23
12801,Karen Wang,Male,"'Art', 'Fashion', 'Gaming'",Germany,'Spanish',49,1.1,22
98049,James Winters,Male,"'Outdoor activities', 'Outdoor activities'",United States,"'Hindi', 'Japanese'",33,4.7,19
6177,Israel Healy,Female,"'Technology', 'Health and wellness'",Algeria,"'English', 'Japanese', 'Spanish'",51,2.7,18
97691,Eloise Paige,Male,"'Science', 'Beauty', 'Technology', 'Science'",United States,'Arabic',29,1.5,18
44011,Gregory Watson,Male,"'Music', 'Outdoor activities', 'Music', 'Nature'",Latvia,'Portuguese',39,3.6,17
91679,Emil Pena,Female,'Nature',Poland,"'Italian', 'Spanish', 'Russian'",35,4.4,11
50961,Daniel Richardson,Male,"'Education and learning', 'Politics', 'History', 'Cooking'",United States,"'French', 'Arabic', 'German'",53,1.1,11
55027,Walter Flens,Male,"'Cars and automobiles', 'Social causes and activism', 'Fitness', 'Pets'",China,"'French', 'Spanish', 'Japanese', 'Chinese'",67,3.9,20
44262,Charles Davis,Male,"'Parenting and family', 'Fitness', 'Music', 'Food and dining', 'Beauty'",North Macedonia,"'English', 'Russian'",49,2.4,24
2984,Fred Gertz,Female,'Parenting and family',China,"'Russian', 'Spanish', 'Japanese', 'Chinese'",52,4.3,23
15203,Sarah Hastings,Male,"'Fashion', 'Parenting and family', 'Gardening', 'Travel', 'Beauty'",India,"'Hindi', 'Japanese', 'Spanish', 'French'",49,2.9,20
14269,Katherine Allen,Female,"'Outdoor activities', 'Cars and automobiles', 'Fitness', 'Fashion', 'Science'",Canada,"'Chinese', 'French', 'Russian', 'Spanish'",32,3,14
25343,Monica Higgins,Female,"'Art', 'Gaming', 'Gardening', 'Pets'",Algeria,"'Japanese', 'Portuguese', 'Italian'",36,4.9,22
46105,Judy Pat,Female,"'Fashion', 'Cooking', 'Gardening'",Brazil,"'Russian', 'Arabic', 'Hindi'",23,4.7,21
7345,George Bear,Male,"'Food and dining', 'Pets', 'Gaming', 'Books'",Brazil,"'French', 'Hindi', 'Spanish'",58,2.9,21
15816,Rick Fenner,Male,"'Sports', 'Parenting and family', 'History', 'Politics', 'Business and entrepreneurship'",United Kingdom,"'Spanish', 'Chinese', 'Italian', 'French'",31,1.5,10
61212,Esther Holmes,Female,"'Finance and investments', 'Nature'",France,"'English', 'Spanish', 'Chinese'",48,4.5,16
78504,Jamal Hernandez,Female,"'History', 'Cooking', 'Parenting and family', 'Finance and investments'",Germany,"'Spanish', 'Hindi', 'Portuguese', 'Chinese'",51,4.3,16
85819,Terry Howard,Female,"'DIY and crafts', 'Music', 'Sports', 'Fashion', 'Fashion'",China,'Italian',51,3,20
75496,Robert Maher,Male,"'Photography', 'Cars and automobiles', 'Parenting and family', 'Fashion', 'Politics'",Nicaragua,"'Spanish', 'Russian'",27,4.3,10
27518,Jacqueline Helms,Female,"'Sports', 'Science', 'Gardening', 'Education and learning'",Mexico,'Hindi',30,2,12
92102,Greg Parton,Male,"'Fitness', 'Social causes and activism', 'Photography', 'Cars and automobiles', 'Travel'",Syria,'Hindi',37,4.8,22
16064,Michael Davies,Male,'Politics',Romania,'German',56,3,16
62554,Tina Bolden,Male,"'Business and entrepreneurship', 'Travel', 'Pets', 'Outdoor activities'",United States,"'Italian', 'Chinese'",30,1.7,11
39033,Rosemarie Leonard,Female,'Parenting and family',India,"'Japanese', 'German', 'French'",40,4,14
20166,Flora Jones,Female,"'Fashion', 'Cars and automobiles'",Israel,"'Chinese', 'French', 'Spanish', 'Italian'",29,3.6,14
77140,Andrea Standley,Male,"'History', 'Outdoor activities', 'Politics', 'Beauty', 'Fitness'",Brazil,'Russian',43,1.2,15
68780,Billy Murray,Female,"'Cars and automobiles', 'Business and entrepreneurship', 'Health and wellness', 'Beauty', 'Art'",Pakistan,"'Russian', 'Chinese', 'Japanese', 'German'",23,2.4,20
53591,Elsie Emerick,Female,"'Parenting and family', 'Beauty'",United States,'German',63,1.1,10
30646,Michael Vazquez,Male,"'Gardening', 'Education and learning', 'Food and dining'",Kyrgyzstan,"'German', 'French', 'Hindi', 'Russian'",46,3.6,20
59827,Nathan Dorsch,Female,"'Health and wellness', 'Beauty', 'Technology', 'Fashion', 'Movies'",Belgium,'Spanish',36,2.7,14
46702,Mary Brown,Female,'Outdoor activities',Iran,"'Arabic', 'Russian', 'Spanish'",34,3.7,12
50582,Martha Sugg,Female,"'Gardening', 'Art'",Netherlands,"'Hindi', 'Portuguese'",23,2.2,20
28484,Ruth Caudill,Male,"'Beauty', 'DIY and crafts', 'Movies', 'Politics', 'Gardening'",Martinique,"'Portuguese', 'French', 'German', 'Spanish'",64,1.2,19
64513,James Liggins,Female,"'Nature', 'Art'",Romania,'Hindi',29,2.9,20
64099,Nelson Atkinson,Male,"'Pets', 'History', 'Movies'",Philippines,'German',58,1.4,25
31164,Faye Tracy,Female,"'Sports', 'Beauty'",Netherlands,'Spanish',22,3.1,22
28107,Calvin Delaney,Female,"'Photography', 'Nature'",Panama,"'Italian', 'German'",56,2.8,19
39726,Mary Jarvis,Female,"'Photography', 'Nature', 'Technology'",United Kingdom,"'Chinese', 'Japanese'",58,1.5,22
61940,Justin Barthelemy,Female,"'DIY and crafts', 'History'",Italy,"'Spanish', 'Hindi', 'Russian', 'English'",64,4.2,25
71889,Bernadine Carr,Female,"'Business and entrepreneurship', 'Social causes and activism'",Iran,"'Arabic', 'Portuguese', 'German', 'Russian'",40,2,24
9513,Constance Odonnell,Female,"'Parenting and family', 'Health and wellness', 'Nature'",United States,"'Arabic', 'Hindi'",40,1.8,14
72931,Nicholas Lawrence,Male,'Cooking',China,"'Arabic', 'Chinese', 'Portuguese', 'Hindi'",28,2.9,10
62348,John Saavedra,Male,"'Gardening', 'Outdoor activities'",India,"'Chinese', 'German'",63,2.8,13
2742,Keli Brown,Male,"'Technology', 'Movies', 'Health and wellness', 'Art'",Brazil,"'Japanese', 'Hindi'",56,2.5,14
90826,Dixie Denniston,Male,"'Cars and automobiles', 'Science'",Germany,'German',27,1,24
51447,Brenda Vine,Female,"'Fashion', 'Finance and investments', 'Travel', 'Music'",Netherlands,"'Chinese', 'Spanish'",63,1.6,13
12784,Devin Burke,Male,'Health and wellness',Tajikistan,"'Spanish', 'Portuguese', 'Russian'",53,3.8,24
37898,Marilyn Athan,Female,"'Fashion', 'Sports', 'Business and entrepreneurship', 'Social causes and activism', 'Health and wellness'",United States,'Russian',29,4.3,19
36187,William Womack,Male,'Movies',United States,'English',65,4.9,18
